I,738211.3849421296,54
11,19,-147.53,-776.049,-1.291
13,19,-147.63,-594.631,0.051
11,21,-203.44,-1069.0765,0.0725
13,21,-203.45,-819.162,-0.2325
11,27,55.95,293.8655,-0.0995
13,27,55.95,225.1675,-0.3945
11,30,258.6,1358.8845,0.3845
13,30,258.55,1041.221,-1.193
18,10,63.03,328,-0.26
19,10,63.07,253.631,-0.0155
18,19,-38.62,-201.234,-0.4945
19,19,1000.01,5500.001,30.001
18,20,245.17,1276.322,-0.1285
19,20,1000.01,5500.001,30.001
18,22,-277.08,-1442.754,-1.119
19,22,1000.01,5500.001,30.001
D,0.0000011574,54 
1,5,379.056,1991.7942,-0.7662
2,5,379.032,1552.0476,0.1944
1,13,27.6,145.1784,-0.5412
2,13,1000.01,5500.001,30.001
1,14,161.832,850.725,-1.0572
2,14,161.904,662.9016,-0.417
1,15,-209.304,-1099.8348,-1.0128
2,15,-209.292,-857.0136,0.012
1,17,-281.244,-1478.0694,-1.4136
2,17,-281.196,-1151.7606,-0.996
1,19,-386.856,-2032.2636,0.8226
2,19,1000.01,5500.001,30.001
1,20,-250.332,-1316.8776,1.1364
2,20,1000.01,5500.001,30.001
1,23,-288.348,-1515.612,-0.987
2,23,-288.384,-1180.992,-0.0588
1,24,-326.82,-1718.1402,0.162
2,24,-327.012,-1338.8226,0.054
1,28,129.204,679.2768,0.0798
2,28,1000.01,5500.001,30.001
1,30,314.892,1654.7952,-1.1742
2,30,314.892,1289.4588,-2.6742
6,6,351.564,1875.4224,0.0378
7,6,1000.01,5500.001,30.001
6,7,-101.208,-542.2596,-1.3284
7,7,-101.364,-421.7556,0.138
6,8,-433.38,-2318.5968,-0.7176
7,8,-432.768,-1803.3492,-0.9822
6,9,-77.268,-413.5806,-0.7026
7,9,-77.304,-321.6726,-1.1628
6,10,-389.832,-2076.3798,-0.2064
7,10,1000.01,5500.001,30.001
6,16,326.508,1740.8274,0.2862
7,16,326.436,1353.9678,-0.7596
6,18,-242.88,-1295.292,-0.3912
7,18,-243.876,-1007.1396,0.3072
11,7,309.48,1626.3306,-1.3758
13,7,309.372,1246.134,-0.1734
11,19,-177.036,-931.2588,-1.5492
13,19,-177.156,-713.5572,0.0612
11,21,-244.128,-1282.8918,0.087
13,21,-244.14,-982.9944,-0.279
11,27,67.14,352.6386,-0.1194
13,27,67.14,270.201,-0.4734
11,30,310.32,1630.6614,0.4614
13,30,310.26,1249.4652,-1.4316
18,10,75.636,393.6,-0.312
19,10,75.684,304.3572,-0.0186
18,19,-46.344,-241.4808,-0.5934
19,19,1000.01,5500.001,30.001
18,20,294.204,1531.5864,-0.1542
19,20,1000.01,5500.001,30.001
18,22,-332.496,-1731.3048,-1.3428
19,22,1000.01,5500.001,30.001
D,0.0000011574,54 
1,5,442.232,2323.7599,-0.8939
2,5,442.204,1810.7222,0.2268
1,13,32.2,169.3748,-0.6314
2,13,1000.01,5500.001,30.001
1,14,188.804,992.5125,-1.2334
2,14,188.888,773.3852,-0.4865
1,15,-244.188,-1283.1406,-1.1816
2,15,-244.174,-999.8492,0.014
1,17,-328.118,-1724.4143,-1.6492
2,17,-328.062,-1343.7207,-1.162
1,19,-451.332,-2370.9742,0.9597
2,19,1000.01,5500.001,30.001
1,20,-292.054,-1536.3572,1.3258
2,20,1000.01,5500.001,30.001
1,23,-336.406,-1768.214,-1.1515
2,23,-336.448,-1377.824,-0.0686
1,24,-381.29,-2004.4969,0.189
2,24,-381.514,-1561.9597,0.063
1,28,150.738,792.4896,0.0931
2,28,1000.01,5500.001,30.001
1,30,367.374,1930.5944,-1.3699
2,30,367.374,1504.3686,-3.1199
6,6,410.158,2187.9928,0.0441
7,6,1000.01,5500.001,30.001
6,7,-118.076,-632.6362,-1.5498
7,7,-118.258,-492.0482,0.161
6,8,-505.61,-2705.0296,-0.8372
7,8,-504.896,-2103.9074,-1.1459
6,9,-90.146,-482.5107,-0.8197
7,9,-90.188,-375.2847,-1.3566
6,10,-454.804,-2422.4431,-0.2408
7,10,1000.01,5500.001,30.001
6,16,380.926,2030.9653,0.3339
7,16,380.842,1579.6291,-0.8862
6,18,-283.35999,-1511.174,-0.4564
7,18,-284.522,-1174.9962,0.3584
11,7,361.06,1897.3857,-1.6051
13,7,360.934,1453.823,-0.2023
11,19,-206.542,-1086.4686,-1.8074
13,19,-206.682,-832.4834,0.0714
11,21,-284.816,-1496.7071,0.1015
13,21,-284.83,-1146.8268,-0.3255
11,27,78.33,411.4117,-0.1393
13,27,78.33,315.2345,-0.5523
11,30,362.04,1902.4383,0.5383
13,30,361.97,1457.7094,-1.6702
18,10,88.242,459.2,-0.364
19,10,88.298,355.0834,-0.0217
18,19,-54.068,-281.7276,-0.6923
19,19,1000.01,5500.001,30.001
18,20,343.238,1786.8508,-0.1799
19,20,1000.01,5500.001,30.001
18,22,-387.912,-2019.8556,-1.5666
19,22,1000.01,5500.001,30.001
D,0.0000011574,54 
1,5,505.408,2655.7256,-1.0216
2,5,505.376,2069.3968,0.2592
1,13,36.8,193.5712,-0.7216
2,13,1000.01,5500.001,30.001
1,14,215.776,1134.3,-1.4096
2,14,215.872,883.8688,-0.556
1,15,-279.072,-1466.4464,-1.3504
2,15,-279.056,-1142.6848,0.016
1,17,-374.992,-1970.7592,-1.8848
2,17,-374.92801,-1535.6808,-1.328
1,19,-515.808,-2709.6848,1.0968
2,19,1000.01,5500.001,30.001
1,20,-333.776,-1755.8368,1.5152
2,20,1000.01,5500.001,30.001
1,23,-384.464,-2020.816,-1.316
2,23,-384.512,-1574.656,-0.0784
1,24,-435.76,-2290.8536,0.216
2,24,-436.016,-1785.0968,0.072
1,28,172.272,905.7024,0.1064
2,28,1000.01,5500.001,30.001
1,30,419.856,2206.3936,-1.5656
2,30,419.856,1719.2784,-3.5656
6,6,468.752,2500.5632,0.0504
7,6,1000.01,5500.001,30.001
6,7,-134.944,-723.0128,-1.7712
7,7,-135.152,-562.3408,0.184
6,8,-577.84,-3091.4624,-0.9568
7,8,-577.024,-2404.4656,-1.3096
6,9,-103.024,-551.4408,-0.9368
7,9,-103.072,-428.8968,-1.5504
6,10,-519.776,-2768.5064,-0.2752
7,10,1000.01,5500.001,30.001
6,16,435.344,2321.1032,0.3816
7,16,435.248,1805.2904,-1.0128
6,18,-323.84,-1727.056,-0.5216
7,18,-325.168,-1342.8528,0.4096
11,7,412.64,2168.4408,-1.8344
13,7,412.496,1661.512,-0.2312
11,19,-236.048,-1241.6784,-2.0656
13,19,-236.208,-951.4096,0.0816
11,21,-325.504,-1710.5224,0.116
13,21,-325.52,-1310.6592,-0.372
11,27,89.52,470.1848,-0.1592
13,27,89.52,360.268,-0.6312
11,30,413.76,2174.2152,0.6152
13,30,413.68,1665.9536,-1.9088
18,10,100.848,524.8,-0.416
19,10,100.912,405.8096,-0.0248
18,19,-61.792,-321.9744,-0.7912
19,19,1000.01,5500.001,30.001
18,20,392.272,2042.1152,-0.2056
19,20,1000.01,5500.001,30.001
18,22,-443.328,-2308.4064,-1.7904
19,22,1000.01,5500.001,30.001
D,0.0000011574,54 
1,5,568.584,2987.6913,-1.1493
2,5,568.548,2328.0714,0.2916
1,13,41.4,217.7676,-0.8118
2,13,1000.01,5500.001,30.001
1,14,242.748,1276.0875,-1.5858
2,14,242.856,994.3524,-0.6255
1,15,-313.956,-1649.7522,-1.5192
2,15,-313.938,-1285.5204,0.018
1,17,-421.866,-2217.1041,-2.1204
2,17,-421.794,-1727.6409,-1.494
1,19,-580.284,-3048.3954,1.2339
2,19,1000.01,5500.001,30.001
1,20,-375.498,-1975.3164,1.7046
2,20,1000.01,5500.001,30.001
1,23,-432.522,-2273.418,-1.4805
2,23,-432.576,-1771.488,-0.0882
1,24,-490.23,-2577.2103,0.243
2,24,-490.518,-2008.2339,0.081
1,28,193.806,1018.9152,0.1197
2,28,1000.01,5500.001,30.001
1,30,472.338,2482.1928,-1.7613
2,30,472.338,1934.1882,-4.0113
6,6,527.346,2813.1336,0.0567
7,6,1000.01,5500.001,30.001
6,7,-151.812,-813.3894,-1.9926
7,7,-152.046,-632.6334,0.207
6,8,-650.07,-3477.8952,-1.0764
7,8,-649.152,-2705.0238,-1.4733
6,9,-115.902,-620.3709,-1.0539
7,9,-115.956,-482.5089,-1.7442
6,10,-584.748,-3114.5697,-0.3096
7,10,1000.01,5500.001,30.001
6,16,489.762,2611.2411,0.4293
7,16,489.654,2030.9517,-1.1394
6,18,-364.32,-1942.938,-0.5868
7,18,-365.814,-1510.7094,0.4608
11,7,464.22,2439.4959,-2.0637
13,7,464.058,1869.201,-0.2601
11,19,-265.554,-1396.8882,-2.3238
13,19,-265.734,-1070.3358,0.0918
11,21,-366.192,-1924.3377,0.1305
13,21,-366.21,-1474.4916,-0.4185
11,27,100.71,528.9579,-0.1791
13,27,100.71,405.3015,-0.7101
11,30,465.48,2445.9921,0.6921
13,30,465.39,1874.1978,-2.1474
18,10,113.454,590.4,-0.468
19,10,113.526,456.5358,-0.0279
18,19,-69.516,-362.2212,-0.8901
19,19,1000.01,5500.001,30.001
18,20,441.306,2297.3796,-0.2313
19,20,1000.01,5500.001,30.001
18,22,-498.744,-2596.9572,-2.0142
19,22,1000.01,5500.001,30.001
I,0.0000011574,54
1,5,22880012.96,201,120235276.723,201,-3322.07,201,113
2,5,22880011.1,201,93689829.066,201,-2587.367,201,99
1,13,20128658.52,201,105776814.359,201,-243.16,201,125
2,13,29000000.01,201,160000000.001,201,5000.001,201,201
1,14,21213283.46,201,111476558.457,201,-1420.133,201,112
2,14,21213282.4,201,86864848.41,201,-1105.715,201,118
1,15,20887922.48,201,109766769.188,201,1830.73,201,128
2,15,20887920.16,201,85532544.367,201,1426.125,201,109
1,17,24090893.9,201,126598668.342,201,4458.669,201,115
2,17,24090824.94,201,98648351.789,201,3325.649,201,-759
1,19,25466445.14,201,133825849.557,201,1926.537,201,-4154
2,19,29000000.01,201,160000000.001,201,5000.001,201,201
1,20,23794944.26,201,125043280.352,201,2194.156,201,90
2,20,29000000.01,201,160000000.001,201,5000.001,201,201
1,23,23929332.78,201,125749489.543,201,2523.707,201,103
2,23,23929329.88,201,97986614.578,201,1966.402,201,93
1,24,22723940.62,201,119415109.945,201,2862.395,201,94
2,24,22723939.96,201,93050752.031,201,2229.965,201,92
1,28,21170686.32,201,111252715.648,201,-1133.004,201,116
2,28,29000000.01,201,160000000.001,201,5000.001,201,201
1,30,23081240.7,201,121292738.285,201,-2760.309,201,111
2,30,23081239.76,201,94513828.168,201,-2151.859,201,86
6,6,20414040.98,201,108933274.395,201,-3127.824,201,86
7,6,29000000.01,201,160000000.001,201,5000.001,201,201
6,7,19360005.7,201,103635662.398,201,901.141,201,135
7,7,19360009.62,201,80605499.008,201,701.105,201,118
6,8,22352160.6,201,119694856.293,201,3862.113,201,110
7,8,22352166.96,201,93095987.324,201,3004.215,201,106
6,9,19350605.34,201,103331185.254,201,686.813,201,140
7,9,19350609.14,201,80368692.031,201,534.355,201,131
6,10,22176700.96,201,118214326.863,201,3458.945,201,120
7,10,29000000.01,201,160000000.001,201,5000.001,201,201
6,16,20544005.06,201,109742398.383,201,-2902.445,201,111
7,16,20544005.48,201,85355203.547,201,-2258.832,201,93
6,18,24289283.38,201,129653526.255,201,3557.956999999,201,8699
7,18,24292857.88,201,100840543.998,201,580.1689999993,201,8689
11,7,26824824.84,201,140965408.684,201,-2714.219,201,82
13,7,26824825.86,201,108012446.609,201,-2078,201,91
11,19,24121422.44,201,126758932.59,201,1549.273,201,102
13,19,24121420.38,201,97126945.824,201,1187.586,201,109
11,21,24751757.42,201,130071361.691,201,2136.086,201,114
13,21,24751756.66,201,99665054.754,201,1636.969,201,128
11,27,23490266.54,201,123442183.438,201,-588.898,201,121
13,27,23490265.96,201,94585552.148,201,-451.527,201,133
11,30,26013730.28,201,136703065.695,201,-2719.184,201,94
13,30,26013731.28,201,104746495.559,201,-2086.273,201,101
18,10,39190938.18,201,204077501.945,201,-657.047,201,92
19,10,39190936.84,201,157805651.121,201,-508.422,201,96
18,19,21996954.72,201,114543913.555,201,400.656,201,133
19,19,29000000.01,201,160000000.001,201,5000.001,201,201
18,20,23286568.86,201,121259278.621,201,-2554.98,201,126
19,20,29000000.01,201,160000000.001,201,5000.001,201,201
18,22,25655812.18,201,133596537.164,201,2882.668,201,108
19,22,29000000.01,201,160000000.001,201,5000.001,201,201
D,0.0000011574,54 
1,5,63.182,331.9668,-0.043
2,5,63.158,258.6754,-0.1336
1,13,4.624,24.2211,-0.0524
2,13,1000.01,5500.001,30.001
1,14,26.968,141.8223,0.1
2,14,26.992,110.5106,-0.1566
1,15,-34.874,-183.2848,-0.0191
2,15,-34.866,-142.8187,0.0316
1,17,-46.874,-246.3449,-0.2356
2,17,-46.866,-191.9601,-0.166
1,19,-64.476,-338.7106,0.1371
2,19,1000.01,5500.001,30.001
1,20,-41.782,-219.4532,-0.1773
2,20,1000.01,5500.001,30.001
1,23,-48.05,-252.5801,0.0344
2,23,-48.104,-196.818,-0.0902
1,24,-54.44,-286.3609,0.0488
2,24,-54.498,-223.1383,-0.0664
1,28,21.534,113.243,-0.0605
2,28,1000.01,5500.001,30.001
1,30,52.47,275.7883,-0.0035
2,30,52.5,214.898,0.0343
6,6,58.694,312.6058,-0.0102
7,6,1000.01,5500.001,30.001
6,7,-16.878,-90.3214,-0.0653
7,7,-16.844,-70.2496,0.0047
6,8,-72.116,-386.4316,-0.0133
7,8,-72.23,-300.559,-0.0918
6,9,-12.896,-68.8899,-0.079
7,9,-12.908,-53.5808,-0.0718
6,10,-64.892,-346.0519,-0.1187
7,10,1000.01,5500.001,30.001
6,16,54.294,290.1476,-0.0821
7,16,54.336,225.6711,0.1277
6,18,-40.48,-215.882,-0.0652
7,18,-40.646,-167.8566,0.0512
11,7,51.586,271.0461,0.2199
13,7,51.582,207.684,-0.0688
11,19,-29.548,-155.2059,0.1508
13,19,-29.536,-118.9246,0.0387
11,21,-40.698,-213.8074,0.0309
13,21,-40.682,-163.827,-0.0965
11,27,11.186,58.7878,-0.127
13,27,11.186,45.045,-0.025
11,30,51.712,271.7633,-0.1761
13,30,51.71,208.2343,0.0828
18,10,12.628,65.5864,0.0582
19,10,12.57,50.7129,-0.0695
18,19,-7.73,-40.2168,-0.0504
19,19,1000.01,5500.001,30.001
18,20,49.03,255.2789,0.0132
19,20,1000.01,5500.001,30.001
18,22,-55.418,-288.5516,0.0129
19,22,1000.01,5500.001,30.001
D,0.0000011575,54 
1,5,126.364,663.9336,-0.086
2,5,126.316,517.3508,-0.2672
1,13,9.248,48.4422,-0.1048
2,13,1000.01,5500.001,30.001
1,14,53.936,283.6446,0.2
2,14,53.984,221.0212,-0.3132
1,15,-69.748,-366.5696,-0.0382
2,15,-69.732,-285.6374,0.0632
